날짜,요일유형,hour,acsr_nm,레코드여부,trf_qnty,판정가능여부,final_stage,final_zero_rate
2026-04-07,평일,07,구지4R-서(동향),있음(비0),87,B형 검토,0,0.0000
2026-04-07,평일,08,구지4R-북(남향),있음(비0),120,B형 검토,0,0.0000
2026-04-07,평일,08,구지4R-동(서향),있음(비0),108,B형 검토,0,0.0000
2026-04-07,평일,08,구지4R-남(북향),있음(비0),118,B형 검토,0,0.0000
2026-04-07,평일,08,구지4R-서(동향),있음(비0),120,B형 검토,0,0.0000
2026-04-07,평일,09,구지4R-북(남향),있음(비0),100,B형 검토,0,0.0000
2026-04-07,평일,09,구지4R-동(서향),있음(비0),84,B형 검토,0,0.0000
2026-04-07,평일,09,구지4R-남(북향),있음(비0),90,B형 검토,0,0.0000
2026-04-07,평일,09,구지4R-서(동향),있음(비0),124,B형 검토,0,0.0000
2026-04-07,평일,10,구지4R-북(남향),있음(비0),89,B형 검토,0,0.0000
2026-04-07,평일,10,구지4R-동(서향),있음(비0),80,B형 검토,0,0.0000
2026-04-07,평일,10,구지4R-남(북향),있음(비0),85,B형 검토,0,0.0000
2026-04-07,평일,10,구지4R-서(동향),있음(비0),87,B형 검토,0,0.0000
2026-04-07,평일,11,구지4R-북(남향),있음(비0),83,B형 검토,0,0.0000
2026-04-07,평일,11,구지4R-동(서향),있음(비0),93,B형 검토,0,0.0000
2026-04-07,평일,11,구지4R-남(북향),있음(비0),95,B형 검토,0,0.0000
2026-04-07,평일,11,구지4R-서(동향),있음(비0),77,B형 검토,0,0.0000
2026-04-07,평일,12,구지4R-북(남향),있음(비0),105,B형 검토,0,0.0000
2026-04-07,평일,12,구지4R-동(서향),있음(비0),82,B형 검토,0,0.0000
2026-04-07,평일,12,구지4R-남(북향),있음(비0),110,B형 검토,0,0.0000
2026-04-07,평일,12,구지4R-서(동향),있음(비0),84,B형 검토,0,0.0000
2026-04-07,평일,13,구지4R-북(남향),있음(비0),85,B형 검토,0,0.0000
2026-04-07,평일,13,구지4R-동(서향),있음(비0),79,B형 검토,0,0.0000
2026-04-07,평일,13,구지4R-남(북향),있음(비0),111,B형 검토,0,0.0000
2026-04-07,평일,13,구지4R-서(동향),있음(비0),79,B형 검토,0,0.0000
2026-04-07,평일,14,구지4R-북(남향),있음(비0),82,B형 검토,0,0.0000
2026-04-07,평일,14,구지4R-동(서향),있음(비0),87,B형 검토,0,0.0000
2026-04-07,평일,14,구지4R-남(북향),있음(비0),117,B형 검토,0,0.0000
2026-04-07,평일,14,구지4R-서(동향),있음(비0),79,B형 검토,0,0.0000
2026-04-07,평일,15,구지4R-북(남향),있음(비0),68,B형 검토,0,0.0000
2026-04-07,평일,15,구지4R-동(서향),있음(비0),111,B형 검토,0,0.0000
2026-04-07,평일,15,구지4R-남(북향),있음(비0),124,B형 검토,0,0.0000
2026-04-07,평일,15,구지4R-서(동향),있음(비0),72,B형 검토,0,0.0000
2026-04-07,평일,16,구지4R-북(남향),있음(비0),72,B형 검토,0,0.0000
2026-04-07,평일,16,구지4R-동(서향),있음(비0),114,B형 검토,0,0.0000
2026-04-07,평일,16,구지4R-남(북향),있음(비0),140,B형 검토,0,0.0000
2026-04-07,평일,16,구지4R-서(동향),있음(비0),70,B형 검토,0,0.0000
2026-04-07,평일,17,구지4R-북(남향),있음(비0),87,B형 검토,0,0.0000
2026-04-07,평일,17,구지4R-동(서향),있음(비0),123,B형 검토,0,0.0000
2026-04-07,평일,17,구지4R-남(북향),있음(비0),143,B형 검토,0,0.0000
2026-04-07,평일,17,구지4R-서(동향),있음(비0),69,B형 검토,0,0.0000
2026-04-07,평일,18,구지4R-북(남향),있음(비0),99,B형 검토,0,0.0000
2026-04-07,평일,18,구지4R-동(서향),있음(비0),151,B형 검토,0,0.0000
2026-04-07,평일,18,구지4R-남(북향),있음(비0),147,B형 검토,0,0.0000
2026-04-07,평일,18,구지4R-서(동향),있음(비0),71,B형 검토,0,0.0000
2026-04-07,평일,19,구지4R-북(남향),있음(비0),71,B형 검토,0,0.0000
2026-04-07,평일,19,구지4R-동(서향),있음(비0),104,B형 검토,0,0.0000
2026-04-07,평일,19,구지4R-남(북향),있음(비0),69,B형 검토,0,0.0000
2026-04-07,평일,19,구지4R-서(동향),있음(비0),50,B형 검토,0,0.0000
2026-04-07,평일,20,구지4R-북(남향),있음(비0),51,B형 검토,0,0.0000
2026-04-07,평일,20,구지4R-동(서향),있음(비0),73,B형 검토,0,0.0000
2026-04-07,평일,20,구지4R-남(북향),있음(비0),48,B형 검토,0,0.0000
2026-04-07,평일,20,구지4R-서(동향),있음(비0),55,B형 검토,0,0.0000
2026-04-07,평일,21,구지4R-북(남향),있음(비0),45,B형 검토,0,0.0000
2026-04-07,평일,21,구지4R-동(서향),있음(비0),58,B형 검토,0,0.0000
2026-04-07,평일,21,구지4R-남(북향),있음(비0),48,B형 검토,0,0.0000
2026-04-07,평일,21,구지4R-서(동향),있음(비0),31,B형 검토,0,0.0000
2026-04-07,평일,22,구지4R-북(남향),있음(비0),30,B형 검토,0,0.0000
2026-04-07,평일,22,구지4R-동(서향),있음(비0),49,B형 검토,0,0.0000
2026-04-07,평일,22,구지4R-남(북향),있음(비0),43,B형 검토,0,0.0000
2026-04-07,평일,22,구지4R-서(동향),있음(비0),16,B형 검토,0,0.0000
2026-04-07,평일,23,구지4R-북(남향),있음(비0),19,B형 검토,0,0.0000
2026-04-07,평일,23,구지4R-동(서향),있음(비0),32,B형 검토,0,0.0000
2026-04-07,평일,23,구지4R-남(북향),있음(비0),21,B형 검토,0,0.0000
2026-04-07,평일,23,구지4R-서(동향),있음(비0),11,B형 검토,0,0.0000
2026-04-08,평일,00,구지4R-북(남향),있음(비0),11,B형 검토,0,0.0000
2026-04-08,평일,00,구지4R-동(서향),있음(비0),18,B형 검토,0,0.0000
2026-04-08,평일,00,구지4R-남(북향),있음(비0),13,B형 검토,0,0.0000
2026-04-08,평일,00,구지4R-서(동향),있음(비0),13,B형 검토,0,0.0000
2026-04-08,평일,01,구지4R-북(남향),있음(비0),3,B형 검토,0,0.0000
2026-04-08,평일,01,구지4R-동(서향),있음(비0),10,B형 검토,0,0.0000
2026-04-08,평일,01,구지4R-남(북향),있음(비0),7,B형 검토,0,0.0000
2026-04-08,평일,01,구지4R-서(동향),있음(비0),5,B형 검토,0,0.0000
2026-04-08,평일,02,구지4R-북(남향),있음(비0),6,B형 검토,0,0.0000
2026-04-08,평일,02,구지4R-동(서향),있음(비0),4,B형 검토,0,0.0000
2026-04-08,평일,02,구지4R-남(북향),있음(비0),5,B형 검토,0,0.0000
2026-04-08,평일,02,구지4R-서(동향),있음(비0),11,B형 검토,0,0.0000
2026-04-08,평일,03,구지4R-북(남향),있음(비0),9,B형 검토,0,0.0000
2026-04-08,평일,03,구지4R-동(서향),있음(비0),6,B형 검토,0,0.0000
